OT;Núm. Trabajo;Descripción Trabajo;VIN;Marca;Gama;Año;;Tipo Cargo;Tipo de Trabajo;Cliente Cargo  ;Kms.;F. Entrada;F. Cierre;Dif. F. Alta-F.Cierre;Estado
OTM/2457/2025;1;CLIENTE SOLICITA SUMINISTRO DE COMBUSTIBLE;GSU123220;Hyundai;Kona;2025;;Interno;OTRO;2;10;18/09/2025;18/09/2025;0;Facturada
OTM/2458/2025;1;CLIENTE SOLICITA TRASLADO DE VEHICULO ORIGEN CALLE 146 DESTINO CALLE 235 AUTOR HERNAN;FRU179235;Hyundai;Kona;2024;;Cliente;OTRO;36599;10;18/09/2025;18/09/2025;0;Facturada
OTM/2459/2025;1;"CLIENTE SOLICITA TRASLADO DE VEHICULO ORIGEN CALLE 146 DESTINO CALLE 235 AUTOR HERNAN
";GSU118913;Hyundai;Kona;2025;;Cliente;OTRO;36599;10;18/09/2025;18/09/2025;0;Facturada
OTM/2460/2025;1;"CLIENTE SOLICTA SUMINISTRO COMBUSTIBLE
";BTP748472;Hyundai;HB20;2026;;Interno;OTRO;2;10;19/09/2025;19/09/2025;0;Facturada
OTM/2493/2025;1;CLIENTES SOLICITA ARREGLO SEGUN AUTORIZACION ANEXA  VEH ASTARA;DSU055646;Hyundai;Santa Fe;2025;;Cliente;OTRO;36599;10;25/09/2025;10/10/2025;15;Facturada
OTM/2517/2025;1;CLIENTE SOLICTA TOMO JUEGOS IMPRONTAS;BTU424389;Hyundai;Tucson;2026;;Interno;MECANICA;2;10;29/09/2025;29/09/2025;0;Facturada
OTM/2527/2025;1;"CLIENTE SOLICITA COBRO MANO DE OBRA  AUTORIZA HERNAN
";DSU083937;Hyundai;Santa Fe;2025;;Cliente;OTRO;36599;10;1/10/2025;10/10/2025;9;Facturada
OTM/2545/2025;1;" COBRO DE PARQUEDERO  MES DE OCTUBRE SEGUN LO ACORDADO

";BTU428367;Hyundai;Tucson;2026;;Cliente;OTRO;36599;10;3/10/2025;3/10/2025;0;Facturada
OTM/2564/2025;1;pdi;GTU153220;Hyundai;Kona;2026;;Interno;OTRO;2;10;6/10/2025;6/10/2025;0;Facturada
OTM/2580/2025;1;"CLIENTE SOLICTA LAVADO GENERAL  VEH USADOS AUTORIZA DIANA
";GSU110406;Hyundai;Kona;2025;;Cliente;OTRO;36599;10;8/10/2025;8/10/2025;0;Facturada
OTM/2631/2025;1;"CLIENTE SOLICITA LAVADO GENERAL EVENTO MATAMOROS
";GTU134523;Hyundai;Kona;2026;;Cliente;OTRO;36599;10;18/10/2025;18/10/2025;0;Facturada
OTM/2632/2025;1;"CLIENTE SOLICITA  LAVADO GENERAL EVENTO MATAMOROS
";BTJ367052;Hyundai;Tucson;2026;;Cliente;OTRO;36599;10;18/10/2025;18/10/2025;0;Facturada
OTM/2671/2025;1;"TOMA DE IMPRONTAS
";BTU426199;Hyundai;Tucson;2026;;Interno;MECANICA;2;10;28/10/2025;28/10/2025;0;Facturada
OTM/2692/2025;2;"ACCESORIOS VEHICULO
";BTU418371;Hyundai;Venue;2026;;Interno;MECANICA;2;10;31/10/2025;3/12/2025;6;Facturada
OTM/2725/2025;1;"COBRO DE PARQUEDERO MES NOVIEMBRE  LO ACORDADO
";ATU417653;Hyundai;Venue;2026;;Cliente;OTRO;36599;10;5/11/2025;5/11/2025;0;Facturada
OTM/2730/2025;1;"toma de imorontas
";ATM383822;Hyundai;Grand I10 NB;2026;;Interno;OTRO;2;10;8/11/2025;9/11/2025;1;Facturada
OTM/2751/2025;1;CLIENTE SOLICITA TANQUEO FULL COMBUSTIBLE  AUTOR HERNAN;BTU414182;Hyundai;Venue;2026;;Cliente;OTRO;36599;10;10/11/2025;10/11/2025;0;Facturada
OTM/2781/2025;1;"CLIENTE SOLICITA SUMINISTRO COMBUSTIBLE TANQUEO FULL  AUT HERNAN
";BSU343943;Hyundai;Tucson;2025;;Cliente;OTRO;36599;10;12/11/2025;12/11/2025;0;Facturada
OTM/2782/2025;1;"CLIENTE SOLICTA TANQUEO FULL COMBUSTIBLE AUTOR HERNAN
";ETU362218;Hyundai;Kona;2026;;Cliente;OTRO;36599;10;12/11/2025;12/11/2025;0;Facturada
OTM/2783/2025;1;"CLIENTE SOLICITA SUMINISTRO COMBUSTIBLE FULL  AUTOR HERNAN
";GTU141136;Hyundai;Kona;2026;;Cliente;OTRO;36599;10;12/11/2025;12/11/2025;0;Facturada
OTM/2784/2025;1;"CLIENTE SOLICITA SUMINISTRO COMBUSTIBLE FULL AUTOR HERNAN
";BTU355995;Hyundai;Tucson;2026;;Cliente;OTRO;36599;10;12/11/2025;12/11/2025;0;Facturada
OTM/2785/2025;1;CLIENTE SOLICITA SUMINISTRO COMBUSTIBLE FULL  AUTOR HERNAN;DSU124166;Hyundai;Santa Fe;2025;;Cliente;OTRO;36599;10;12/11/2025;12/11/2025;0;Facturada
OTM/2786/2025;1;"CLIENTE SOLICITA SUMINISTRO COMBUSTIBLE FULL  AUTOR HERNAN
";BTU414295;Hyundai;Venue;2026;;Cliente;OTRO;36599;10;12/11/2025;12/11/2025;0;Facturada
OTM/2787/2025;1;"CLIENTE SOLICITA SUMINISTRO COMBUSTIBLE FULL AUTOR HERNAN
";ESU275186;Hyundai;Kona;2025;;Cliente;OTRO;36599;10;12/11/2025;12/11/2025;0;Facturada
OTM/2788/2025;1;CLIENTE SOLICITA SUMINISTRO COMBUSTIBLE FULL AUTOR HERNAN;ESU275156;Hyundai;Kona;2025;;Cliente;OTRO;36599;10;12/11/2025;12/11/2025;0;Facturada
OTM/2819/2025;1;"cliente solicta suministrar combustible
";ATU432940;Hyundai;Tucson;2026;;Interno;OTRO;2;10;20/11/2025;20/11/2025;0;Facturada
OTM/2861/2025;1;CLIENTE SOLICITA LAVADO GENERAL  Y REVISIONES VEH USADOS  AUT DIANA;BTP729242;Hyundai;HB20S;2026;;Cliente;MECANICA;36599;10;25/11/2025;28/11/2025;3;Facturada
OTM/2862/2025;1;"CLIENTE SOLICITA LAVADO GENERAL VEH DEMOCAR  AUTOR HERNAN

";BTU414182;Hyundai;Venue;2026;;Cliente;OTRO;36599;10;25/11/2025;28/11/2025;3;Facturada
OTM/2928/2025;1;COBRO PARQUEDERO MES DICIEMBRE LO ACORDADO;BTJ367052;Hyundai;Tucson;2026;;Cliente;OTRO;36599;10;2/12/2025;2/12/2025;0;Facturada
OTM/3083/2025;1;CLIENTE SOLICITA TOMA IMPRONTAS;BTU359107;Hyundai;Tucson;2026;;Interno;MECANICA;2;10;19/12/2025;19/12/2025;0;Facturada
OTM/3106/2025;1;"clientes solicita toma improntas
";BTU377246;Hyundai;Tucson;2026;;Interno;MECANICA;2;10;22/12/2025;3/01/2026;12;Anulado
OTM/3117/2025;2;desempolve ;GTU186641;Hyundai;Kona;2026;;Interno;OTRO;2;10;23/12/2025;3/02/2026;31;Anulado
OTC/37535/2025;1;CLIENTE REPORTA SENSOR PROXIMIDAD Y PINTURA SENSORES ;ATM329600;Hyundai;Grand I10 NB;2026;;Cliente;MECANICA Y COLISION;80758;11;26/03/2025;26/03/2025;0;Facturada
OTC/37535/2025;2;CLIENTE REPORTA SENSOR PROXIMIDAD Y PINTURA SENSORES ;ATM329600;Hyundai;Grand I10 NB;2026;;Cliente;MECANICA Y COLISION;80758;11;26/03/2025;30/04/2025;0;Facturada
OTC/37535/2025;3;CLIENTE REPORTA SENSOR PROXIMIDAD Y PINTURA SENSORES ;ATM329600;Hyundai;Grand I10 NB;2026;;Interno;MECANICA Y COLISION;2;11;26/03/2025;30/04/2025;0;Facturada
OTC/37752/2025;1;CLIENTE REPORTA PANTALLA TACTIL NO FUNCIONA ;BRJ342506;Hyundai;Tucson;2024;;Cliente;OTRO;79181;11;7/04/2025;9/04/2025;2;Anulado
OTC/38981/2025;1;ACTUALIZACIÓN DE SCU(SBW) - ACTUALIZACIÓN DE SCU SX2 ICE/HEV PARA MEJORAR LA AUTENTICACIÓN DE SEGURIDAD DE INMOVILIZACIÓN ENTRE BDC;GTU153195;Hyundai;Kona;2026;;Garantia;MECANICA;36599;11;1/09/2025;4/10/2025;33;Facturada
OTC/39052/2025;1;"CLIENTE SOLICITA PINTURA EXTERIOR 
";ASU208648;Hyundai;Staria;2025;;Cliente;COLISION;89364;11;9/09/2025;22/10/2025;43;Facturada
OTF/1248/2025;1;Instalar luna espejo izquierda;BTU377371;Hyundai;Tucson;2026;;Interno;COLISION;2;11;13/12/2025;23/02/2026;72;Facturada
OTM/2835/2025;2;ACCESORIOS DEL VEHICULOS ;GTU151260;Hyundai;Kona;2026;;Interno;MECANICA;2;11;20/11/2025;3/12/2025;6;Facturada
OTM/2837/2025;2;"ACCSORIOS DEL VEHICULO
";GTU176002;Hyundai;Kona;2026;;Interno;MECANICA;2;11;20/11/2025;3/12/2025;6;Facturada
OTM/2838/2025;2;"ACCESORIOS VEHICULO
";GTU145568;Hyundai;Kona;2026;;Interno;MECANICA;2;11;20/11/2025;3/12/2025;6;Facturada
OTM/2890/2025;2;desenpolve;BTU377132;Hyundai;Tucson;2026;;Interno;OTRO;2;11;30/11/2025;30/01/2026;0;Facturada
OTM/2891/2025;2;toma de improntas;GTU171622;Hyundai;Kona;2026;;Interno;MECANICA;2;11;30/11/2025;12/12/2025;0;Facturada
OTM/2896/2025;2;desenpolve;BTU377253;Hyundai;Tucson;2026;;Interno;OTRO;2;11;30/11/2025;31/01/2026;1;Facturada
OTM/2907/2025;2;repuestos internp;GTU156282;Hyundai;Kona;2026;;Interno;OTRO;2;11;1/12/2025;12/12/2025;0;Facturada
OTM/2909/2025;1;accesorios ;BTU374233;Hyundai;Venue;2026;;Interno;MECANICA;2;11;1/12/2025;17/04/2026;137;Facturada
OTM/2909/2025;2;"COMBUSTIBLE
";BTU374233;Hyundai;Venue;2026;;Interno;OTRO;2;11;1/12/2025;5/03/2026;0;Facturada
OTM/2909/2025;3;"COMBUSTIBLE
";BTU374233;Hyundai;Venue;2026;;Interno;OTRO;2;11;1/12/2025;5/03/2026;0;Facturada
OTM/2919/2025;1;accesorios ;GTU175825;Hyundai;Kona;2026;;Interno;MECANICA;2;11;1/12/2025;30/12/2025;29;Facturada
OTM/2919/2025;2;DESENPOLVE;GTU175825;Hyundai;Kona;2026;;Interno;OTRO;2;11;1/12/2025;30/01/2026;0;Facturada
OTM/2921/2025;1;accesorios ;GTU151149;Hyundai;Kona;2026;;Cliente;OTRO;93233;11;1/12/2025;23/04/2026;143;Anulado
OTM/2926/2025;1;solicitud de lavado ;ATP718716;Hyundai;HB20;2026;;Interno;OTRO;2;11;1/12/2025;17/04/2026;137;Facturada
OTM/2926/2025;2;desempolve ;ATP718716;Hyundai;HB20;2026;;Interno;OTRO;2;11;1/12/2025;27/12/2025;10;Facturada
OTM/2934/2025;2;DESENPOLVE;BTU379361;Hyundai;Tucson;2026;;Interno;OTRO;2;11;2/12/2025;30/01/2026;0;Facturada
OTM/2940/2025;1;"accesorios
";BTU376740;Hyundai;Tucson;2026;;Interno;MECANICA;2;11;3/12/2025;4/02/2026;63;Facturada
OTM/2948/2025;2;Campaña Técnica:ACTUALIZACIÓN DE BDC - MEJORA DE LA LÓGICA DE BDC (OTA);GSU116892;Hyundai;Kona;2025;;Cliente;MECANICA;93417;11;3/12/2025;17/04/2026;126;Anulado
OTM/2948/2025;3;Campaña Técnica:ACTUALIZACIÓN DE SCU(SBW) - ACTUALIZACIÓN DE SCU SX2 ICE/HEV PARA MEJORAR LA AUTENTICACIÓN DE SEGURIDAD DE INMOVILIZACIÓN ENTRE BDC;GSU116892;Hyundai;Kona;2025;;Cliente;MECANICA;93417;11;3/12/2025;17/04/2026;126;Anulado
OTM/2963/2025;2;DESENPOLVE;BTU359610;Hyundai;Tucson;2026;;Interno;OTRO;2;11;5/12/2025;30/01/2026;0;Facturada
OTM/2964/2025;2;DESENPOLVER;BTU377815;Hyundai;Tucson;2026;;Interno;OTRO;2;11;5/12/2025;30/01/2026;0;Facturada
OTM/2965/2025;2;desempolve ;BTU362868;Hyundai;Tucson;2026;;Interno;OTRO;2;11;8/12/2025;30/01/2026;44;Facturada
OTM/2983/2025;2;DESENPOLVE;BTU390633;Hyundai;Tucson;2026;;Interno;OTRO;2;11;9/12/2025;3/02/2026;4;Facturada
OTM/2995/2025;1;"accesorios
";BTU378748;Hyundai;Tucson;2026;;Interno;MECANICA;2;11;11/12/2025;4/02/2026;55;Facturada
OTM/2995/2025;2;lavado ;BTU378748;Hyundai;Tucson;2026;;Interno;OTRO;2;11;11/12/2025;5/02/2026;21;Facturada
OTM/2998/2025;1;accesorios;BTU376852;Hyundai;Tucson;2026;;Interno;MECANICA;2;11;11/12/2025;4/02/2026;55;Facturada
OTM/3021/2025;2;lavado ;ATU439606;Hyundai;Tucson;2026;;Interno;OTRO;2;11;15/12/2025;5/02/2026;28;Facturada
OTM/3033/2025;2;desenpolve;GTU186422;Hyundai;Kona;2026;;Interno;OTRO;2;11;16/12/2025;30/01/2026;0;Facturada
OTM/3039/2025;2;desenpolve;GTU186411;Hyundai;Kona;2026;;Interno;OTRO;2;11;16/12/2025;30/01/2026;0;Facturada
OTM/3087/2025;1;accesorios ;BTU143323;Hyundai;Santa Fe;2026;;Interno;MECANICA;2;11;19/12/2025;26/01/2026;38;Facturada
OTM/3090/2025;1;accesorios ;ATU439617;Hyundai;Tucson;2026;;Interno;MECANICA;2;11;19/12/2025;30/01/2026;42;Facturada
OTM/3107/2025;1;ACCESORIOS;BTU377371;Hyundai;Tucson;2026;;Interno;MECANICA;2;11;22/12/2025;28/01/2026;36;Facturada
OTM/3137/2025;2;lavado exterior ;GTU186593;Hyundai;Kona;2026;;Interno;OTRO;2;11;29/12/2025;5/02/2026;21;Facturada
OTC/35948/2025;1;CLIENTE REPORTA REPARACION SEGUN COTIZACION;BSU334702;Hyundai;Venue;2025;;Cliente;OTRO;36599;12;13/01/2025;14/01/2025;1;Facturada
OTC/36340/2025;1;CLIENTE REPORTA VEHICULO HAY QUE INICIARLO TODOS LOS DIAS;ESP129647;Hyundai;Creta;2025;;Garantia;MECANICA;36599;12;29/01/2025;5/03/2025;35;Facturada
OTC/38749/2025;1;"MANO DE OBRA DE INSTALACION 
";GTU152370;Hyundai;Kona;2026;;Cliente;OTRO;87773;12;1/08/2025;4/09/2025;34;Facturada
OTC/38749/2025;2;ACTUALIZACIÓN DE SCU(SBW) - ACTUALIZACIÓN DE SCU SX2 ICE/HEV PARA MEJORAR LA AUTENTICACIÓN DE SEGURIDAD DE INMOVILIZACIÓN ENTRE BDC (ENGLISH TSB HCE25-92-E820-SX2 ICE/HEV);GTU152370;Hyundai;Kona;2026;;Garantia;MECANICA;36599;12;1/08/2025;5/09/2025;11;Facturada
OTC/38924/2025;1;Campaña Técnica:ACTUALIZACIÓN DE SCU(SBW) - ACTUALIZACIÓN DE SCU SX2 ICE/HEV PARA MEJORAR LA AUTENTICACIÓN DE SEGURIDAD DE INMOVILIZACIÓN ENTRE BDC;GTU151352;Hyundai;Kona;2026;;Garantia;MECANICA;36599;12;25/08/2025;5/09/2025;11;Facturada
OTC/38927/2025;1;Campaña Técnica:ACTUALIZACIÓN DE SCU(SBW) - ACTUALIZACIÓN DE SCU SX2 ICE/HEV PARA MEJORAR LA AUTENTICACIÓN DE SEGURIDAD DE INMOVILIZACIÓN ENTRE BDC;GTU152344;Hyundai;Kona;2026;;Garantia;MECANICA;36599;12;25/08/2025;5/09/2025;11;Facturada
OTC/38928/2025;1;Campaña Técnica:ACTUALIZACIÓN DE SCU(SBW) - ACTUALIZACIÓN DE SCU SX2 ICE/HEV PARA MEJORAR LA AUTENTICACIÓN DE SEGURIDAD DE INMOVILIZACIÓN ENTRE BDC;GTU152354;Hyundai;Kona;2026;;Garantia;MECANICA;36599;12;25/08/2025;5/09/2025;11;Facturada
OTC/38929/2025;1;Campaña Técnica:ACTUALIZACIÓN DE SCU(SBW) - ACTUALIZACIÓN DE SCU SX2 ICE/HEV PARA MEJORAR LA AUTENTICACIÓN DE SEGURIDAD DE INMOVILIZACIÓN ENTRE BDC;GTU151228;Hyundai;Kona;2026;;Garantia;MECANICA;36599;12;25/08/2025;5/09/2025;11;Facturada
OTC/38932/2025;1;Campaña Técnica:ACTUALIZACIÓN DE SCU(SBW) - ACTUALIZACIÓN DE SCU SX2 ICE/HEV PARA MEJORAR LA AUTENTICACIÓN DE SEGURIDAD DE INMOVILIZACIÓN ENTRE BDC;GTU151255;Hyundai;Kona;2026;;Garantia;MECANICA;36599;12;25/08/2025;5/09/2025;11;Facturada
OTC/38961/2025;1;ACTUALIZACIÓN DE SCU(SBW) - ACTUALIZACIÓN DE SCU SX2 ICE/HEV PARA MEJORAR LA AUTENTICACIÓN DE SEGURIDAD DE INMOVILIZACIÓN ENTRE BDC;GTU152537;Hyundai;Kona;2026;;Garantia;MECANICA;36599;12;28/08/2025;4/10/2025;37;Facturada
OTC/39101/2025;1;ACTUALIZACIÓN DE SCU(SBW) - ACTUALIZACIÓN DE SCU SX2 ICE/HEV PARA MEJORAR LA AUTENTICACIÓN DE SEGURIDAD DE INMOVILIZACIÓN ENTRE BDC;GTU151143;Hyundai;Kona;2026;;Garantia;MECANICA;36599;12;16/09/2025;3/10/2025;17;Facturada
OTC/39102/2025;1;ACTUALIZACIÓN DE SCU(SBW) - ACTUALIZACIÓN DE SCU SX2 ICE/HEV PARA MEJORAR LA AUTENTICACIÓN DE SEGURIDAD DE INMOVILIZACIÓN ENTRE BDC;GTU151146;Hyundai;Kona;2026;;Garantia;MECANICA;36599;12;16/09/2025;3/10/2025;17;Facturada
OTC/39105/2025;1;ACTUALIZACIÓN DE SCU(SBW) - ACTUALIZACIÓN DE SCU SX2 ICE/HEV PARA MEJORAR LA AUTENTICACIÓN DE SEGURIDAD DE INMOVILIZACIÓN ENTRE BDC ;GTU151300;Hyundai;Kona;2026;;Garantia;MECANICA;36599;12;16/09/2025;3/10/2025;17;Facturada
OTM/2800/2025;2;ACCESORIOS VEHICULOS ;GTU177021;Hyundai;Kona;2026;;Interno;MECANICA;2;12;18/11/2025;3/12/2025;6;Facturada
OTM/2841/2025;2;"ACCESORIOS VEHICULOS
";BTU362784;Hyundai;Tucson;2026;;Interno;MECANICA;2;12;22/11/2025;3/12/2025;6;Facturada
OTM/2848/2025;2;"ACCESORIOS VEHICULOS
";BTU359235;Hyundai;Tucson;2026;;Interno;MECANICA;2;12;22/11/2025;3/12/2025;6;Facturada
OTM/2849/2025;2;"ACCESORIOS VEHICULOS
";BTU418542;Hyundai;Venue;2026;;Interno;MECANICA;2;12;22/11/2025;3/12/2025;6;Facturada
OTM/2870/2025;2;accesorios vehiculos;BTU399226;Hyundai;Tucson;2026;;Interno;MECANICA;2;12;25/11/2025;3/12/2025;5;Facturada
OTM/3082/2025;1;accesorios ;ETU380319;Hyundai;Kona;2026;;Interno;MECANICA;2;12;19/12/2025;19/01/2026;31;Facturada
OTC/38827/2025;1;Campaña Técnica:ACTUALIZACIÓN DE SCU(SBW) - ACTUALIZACIÓN DE SCU SX2 ICE/HEV PARA MEJORAR LA AUTENTICACIÓN DE SEGURIDAD DE INMOVILIZACIÓN ENTRE BDC;GTU151239;Hyundai;Kona;2026;;Garantia;MECANICA;36599;13;12/08/2025;5/09/2025;24;Facturada
OTC/38828/2025;1;Campaña Técnica:ACTUALIZACIÓN DE SCU(SBW) - ACTUALIZACIÓN DE SCU SX2 ICE/HEV PARA MEJORAR LA AUTENTICACIÓN DE SEGURIDAD DE INMOVILIZACIÓN ENTRE BDC;ETU336346;Hyundai;Kona;2026;;Garantia;MECANICA;36599;13;12/08/2025;5/09/2025;24;Facturada
OTC/38858/2025;1;Campaña Técnica:ACTUALIZACIÓN DE SCU(SBW) - ACTUALIZACIÓN DE SCU SX2 ICE/HEV PARA MEJORAR LA AUTENTICACIÓN DE SEGURIDAD DE INMOVILIZACIÓN ENTRE BDC;GTU129164;Hyundai;Kona;2026;;Garantia;MECANICA;36599;13;15/08/2025;5/09/2025;21;Facturada
OTC/38923/2025;1;Campaña Técnica:ACTUALIZACIÓN DE SCU(SBW) - ACTUALIZACIÓN DE SCU SX2 ICE/HEV PARA MEJORAR LA AUTENTICACIÓN DE SEGURIDAD DE INMOVILIZACIÓN ENTRE BDC;GSU102107;Hyundai;Kona;2025;;Garantia;MECANICA;36599;13;25/08/2025;5/09/2025;11;Facturada
OTC/38982/2025;1;ACTUALIZACIÓN DE SCU(SBW) - ACTUALIZACIÓN DE SCU SX2 ICE/HEV PARA MEJORAR LA AUTENTICACIÓN DE SEGURIDAD DE INMOVILIZACIÓN ENTRE BDC;GTU130198;Hyundai;Kona;2026;;Garantia;MECANICA;36599;13;1/09/2025;4/10/2025;33;Facturada
OTC/39006/2025;1;ACTUALIZACIÓN DE SCU(SBW) - ACTUALIZACIÓN DE SCU SX2 ICE/HEV PARA MEJORAR LA AUTENTICACIÓN DE SEGURIDAD DE INMOVILIZACIÓN ENTRE BDC (ENGLISH TSB HCE25-92-E820-SX2 ICE/HEV);GTU151404;Hyundai;Kona;2026;;Garantia;MECANICA;36599;13;3/09/2025;4/10/2025;31;Facturada
OTM/2803/2025;2;"ACCESORIOS DE VEHICULOS
";BTU418473;Hyundai;Venue;2026;;Interno;MECANICA;2;13;18/11/2025;3/12/2025;6;Facturada
OTM/3128/2025;1;accesorios ;BTU430069;Hyundai;Venue;2026;;Interno;MECANICA;2;13;29/12/2025;30/12/2025;1;Facturada
OTC/36681/2025;1;CLIENTE REPORTA COMBO 2;GSU105095;Hyundai;Kona;2025;;Interno;OTRO;2;14;12/02/2025;18/02/2025;6;Facturada
OTC/38863/2025;1;Campaña Técnica:ACTUALIZACIÓN DE SCU(SBW) - ACTUALIZACIÓN DE SCU SX2 ICE/HEV PARA MEJORAR LA AUTENTICACIÓN DE SEGURIDAD DE INMOVILIZACIÓN ENTRE BDC;GTU129561;Hyundai;Kona;2026;;Garantia;MECANICA;36599;14;15/08/2025;5/09/2025;21;Facturada
OTC/38926/2025;1;Campaña Técnica:ACTUALIZACIÓN DE SCU(SBW) - ACTUALIZACIÓN DE SCU SX2 ICE/HEV PARA MEJORAR LA AUTENTICACIÓN DE SEGURIDAD DE INMOVILIZACIÓN ENTRE BDC;GTU151474;Hyundai;Kona;2026;;Garantia;MECANICA;36599;14;25/08/2025;5/09/2025;11;Facturada
OTC/38931/2025;1;Campaña Técnica:ACTUALIZACIÓN DE SCU(SBW) - ACTUALIZACIÓN DE SCU SX2 ICE/HEV PARA MEJORAR LA AUTENTICACIÓN DE SEGURIDAD DE INMOVILIZACIÓN ENTRE BDC;GTU130415;Hyundai;Kona;2026;;Garantia;MECANICA;36599;14;25/08/2025;5/09/2025;11;Facturada
OTC/39426/2025;1;Campaña tecnica : ACTUALIZACIÓN DE SCU(SBW) - ACTUALIZACIÓN DE SCU SX2 ICE/HEV PARA MEJORAR LA AUTENTICACIÓN DE SEGURIDAD DE INMOVILIZACIÓN ENTRE BDC (ENGLISH TSB HCE25-92-E820-SX2 ICE/HEV);GTU151268;Hyundai;Kona;2026;;Cliente;MECANICA;2;14;27/10/2025;31/10/2025;4;Anulado
OTC/39430/2025;1;"ACTUALIZACIÓN DE SCU(SBW) - ACTUALIZACIÓN DE SCU SX2 ICE/HEV PARA MEJORAR LA AUTENTICACIÓN DE SEGURIDAD DE INMOVILIZACIÓN ENTRE BDC (ENGLISH TSB HCE25-92-E820-SX2 ICE/HEV)	5";GTU153178;Hyundai;Kona;2026;;Garantia;MECANICA;36599;14;27/10/2025;5/11/2025;9;Facturada
